"";"pred";"obs"
"1";0,64677369594574;0,658153747555843
"2";0,399924457073212;0,386570347242316
"3";0,515223741531372;0,59100537164583
"4";0,790540039539337;0,809517872418534
"5";0,43127104640007;0,431792735313136
"6";0,78172767162323;0,772019491018301
"7";0,299486726522446;0,283418469750055
"8";0,126473665237427;0,100411114997162
"9";0,603283882141113;0,666500602130325
"10";0,531522870063782;0,522611187806433
"11";0,191161260008812;0,158963502154317
"12";0,189498782157898;0,0490843415742953
"13";0,733845889568329;0,792076810566259
"14";0,265728622674942;0,271583400313527
"15";0,43678605556488;0,547028816420302
"16";0,255568206310272;0,293509400610674
"17";0,263968199491501;0,251650697686575
"18";0,787006080150604;0,859225174018318
"19";0,487764358520508;0,501930982980715
"20";0,300127059221268;0,25551265119005
"21";0,782781839370728;0,783231575513431
"22";0,600180506706238;0,669864200071364
"23";0,782781839370728;0,783231575513431
"24";0,181005090475082;0,214401413090854
"25";0,328923791646957;0,274947060544339
"26";0,721316516399384;0,658652078202369
"27";0,575858950614929;0,630123349448694
"28";0,269663006067276;0,23346207134576
"29";0,415508329868317;0,451849992571322
"30";0,714708089828491;0,703251531163611
"31";0,33217379450798;0,288775390277199
"32";0,535448431968689;0,573937998603164
"33";0,488813877105713;0,484240712202335
"34";0,356987774372101;0,385449118860075
"35";0,302596241235733;0,325650923773537
"36";0,270975857973099;0,305593641599443
"37";0,427052140235901;0,445745632135185
"38";0,630111038684845;0,648436555336653
"39";0,403909772634506;0,423819594464173
"40";0,320353478193283;0,329762048829253
"41";0,526699483394623;0,505668356937046
"42";0,154712468385696;0,16643827498289
"43";0,644773483276367;0,638470204023177
"44";0,153121814131737;0,184876047960036
"45";0,41726341843605;0,434782619528656
"46";0,84010112285614;0,967484738195708
"47";0,42679288983345;0,361529845808642
"48";0,541079044342041;0,525601109395817
"49";0,512450218200684;0,468543664346422
"50";0,0749183297157288;0,0671483759100131
"51";0,183362767100334;0,171670628420845
"52";0,159843474626541;0,143141899667171
"53";0,622678339481354;0,700012475395851
"54";0,480485528707504;0,462439291452331
"55";0,348900020122528;0,369253765273546
"56";0,219252645969391;0,28815248008353
"57";0,568173468112946;0,480877051971522
"58";0,281866699457169;0,343839550114353
"59";0,157439783215523;0,122710853935738
"60";0,197597444057465;0,243303868028002
"61";0,265241742134094;0,241933480551476
"62";0,770152032375336;0,807026318849541
"63";0,873452723026276;0,760807319317486
"64";0,854183971881866;0,933972902304047
"65";0,633812308311462;0,662514006789934
"66";0,514838039875031;0,591379097829304
"67";0,100277662277222;0,164320422681461
"68";0,201077833771706;0,232216263416376
"69";0,384441196918488;0,377849766484359
"70";0,336810708045959;0,385822845043549
"71";0,832392334938049;0,815622332518309
"72";0,40834379196167;0,502180142075001
"73";0,660013556480408;0,816494389348309
"74";0,104873664677143;0,125077865331453
"75";0,462430894374847;0,527096051503577
"76";0,247663974761963;0,291516140314343
"77";0,496273249387741;0,461567234622331
"78";0,410087496042252;0,526722337778057
"79";0,640440762042999;0,667870939775033
"80";0,40454038977623;0,361903571992116
"81";0,265485197305679;0,27345211843658
"82";0,849009692668915;0,889124190584881
"83";0,303434908390045;0,266724810432909
"84";0,411486238241196;0,327644196527824
"85";0,356519818305969;0,363896869662311
"86";0,48897060751915;0,443378583365606
"87";0,574655175209045;0,642456749531749
"88";0,491597771644592;0,490718848653765
"89";0,387235999107361;0,365142640217831
"90";0,156776770949364;0,173788480722274
"91";0,567192912101746;0,593746146598882
"92";0,423109650611877;0,437274210471514
"93";0,421848118305206;0,490095913544186
"94";0,43983268737793;0,547153371051535
"95";0,394268035888672;0,323533071472108
"96";0,516265153884888;0,497072393100097
"97";0,399978786706924;0,411237085118652
"98";0,124746821820736;0,0706366032300138
"99";0,526918590068817;0,578796588483782
"100";0,524796366691589;0,558116383658064
"101";0,645522594451904;0,602591281988072
"102";0,112055324018002;0,141771524648599
"103";0,512422800064087;0,527843553702343
"104";0,500894606113434;0,462065515437038
"105";0,155782088637352;0,163074627210032
"106";0,423039853572845;0,39952663260313
"107";0,281876802444458;0,267472275257812
"108";0,412172853946686;0,387068677888842
"109";0,442285925149918;0,513766052417243
"110";0,457800447940826;0,417715234028036
"111";0,367970317602158;0,32727047034435
"112";0,146734461188316;0,076741001040015
"113";0,451554715633392;0,478136289476424
"114";0,490959793329239;0,522860346900719
"115";0,527907013893127;0,601345449142779
"116";0,0901180133223534;0,0773638987757294
"117";0,684779763221741;0,605581166203592
"118";0,418079972267151;0,391179778028648
"119";0,312429785728455;0,31257008378149
"120";0,482707768678665;0,441883641257846
"121";0,633629500865936;0,615422962885834
"122";0,410998493432999;0,480005007599477
"123";0,738385319709778;0,672854134118703
"124";0,366581052541733;0,310078480380677
"125";0,842833578586578;0,741995770325047
"126";0,409548819065094;0,339603845511495
"127";0,239959895610809;0,295627252912103
"128";0,0912803411483765;0,121091319822881
"129";0,333848863840103;0,254391435265764
"130";0,140826314687729;0,119970103898595
