"";"pred";"obs"
"1";0,629247903823853;0,581039020332354
"2";0,512390196323395;0,486358539587855
"3";0,338145673274994;0,369253765273546
"4";0,22599259018898;0,276192856015768
"5";0,259678781032562;0,346455708146399
"6";0,299241185188293;0,424940822846414
"7";0,210086897015572;0,196835672027798
"8";0,175786942243576;0,185498933237796
"9";0,616593360900879;0,615298395796646
"10";0,396918207406998;0,381587140440691
"11";0,432561039924622;0,443254028734372
"12";0,487477540969849;0,618911165289926
"13";0,468085795640945;0,417590617107029
"14";0,272580236196518;0,164943320417175
"15";0,178828820586205;0,195589901472279
"16";0,331487983465195;0,327644196527824
"17";0,511529743671417;0,482371994079282
"18";0,117862150073051;0,0916905466971607
"19";0,306068539619446;0,304472413217202
"20";0,583125174045563;0,462314686989278
"21";0,482285380363464;0,45546281189642
"22";0,701248526573181;0,659274963480129
"23";0,412984013557434;0,414102414702938
"24";0,085073322057724;0,135168808650026
"25";0,411552488803864;0,359411993507213
"26";0,108534440398216;0,113865706088594
"27";0,653397142887115;0,629126737987461
"28";0,104479603469372;0,0887006375657316
"29";0,447312086820602;0,405755609960274
"30";0,299537360668182;0,282297253825769
"31";0,878706216812134;0,803413499524442
"32";0,153877794742584;0,126074501708596
"33";0,41203111410141;0,333125709060065
"34";0,51692259311676;0,52983682645663
"35";0,12216591835022;0,0982932626957335
"36";0,958989143371582;0,911548546444464
"37";0,370191752910614;0,40986671010008
"38";0,792459070682526;0,602965008171546
"39";0,694153845310211;0,688551132142796
"40";0,648377358913422;0,63946681548441
"41";0,701248526573181;0,731780259917286
"42";0,0981054380536079;0,113118228805736
"43";0,34986275434494;0,436900496745995
"44";0,212259948253632;0,186246435436562
"45";0,0928247720003128;0,0558116371200109
"46";0,420822829008102;0,283667628844341
"47";0,431807070970535;0,490220518007239
"48";0,539479732513428;0,618288280012166
"49";0,424658387899399;0,501058926150714
"50";0,308033466339111;0,298741741590675
"51";0,453009128570557;0,493459573774999
"52";0,567488372325897;0,440388699150086
"53";0,195155501365662;0,189485503662277
"54";0,0853430479764938;0,195216150372895
"55";0,487171769142151;0,521739130976433
"56";0,90299528837204;0,880279055195691
"57";0,517366766929626;0,667372658960325
"58";0,479622632265091;0,48012956223071
"59";0,461035549640656;0,427432413789272
"60";0,406359821557999;0,398156245126604
"61";0,367583215236664;0,390806051845174
"62";0,467546284198761;0,532577588951728
"63";0,24346649646759;0,242805537381476
"64";0,145290568470955;0,130310206311454
"65";0,370877504348755;0,379220141502931
"66";0,748837113380432;0,74324160317034
"67";0,116816498339176;0,113865706088594
"68";0,718415319919586;0,812756965560159
"69";0,209476068615913;0,189485503662277
"70";0,510333836078644;0,462065515437038
"71";0,253599405288696;0,229226366742902
"72";0,330074787139893;0,370125847019456
"73";0,41128733754158;0,40986671010008
"74";0,277916997671127;0,281425196995769
"75";0,0912986770272255;0,10028653545002
"76";0,124653458595276;0,219260002971471
"77";0,180715397000313;0,163323786304318
"78";0,449344605207443;0,403014835007222
"79";0,490634083747864;0,513890656880295
"80";0,419748663902283;0,464058838023143
"81";0,327063322067261;0,370499573202929
"82";0,277905941009521;0,291017834583726
"83";0,71806412935257;0,71209671638462
"84";0,439978897571564;0,540426063047865
"85";0,333228290081024;0,461318075528045
"86";0,578972160816193;0,59100537164583
"87";0,745643198490143;0,742369496508521
"88";0,415180087089539;0,437149606008462
"89";0,955139756202698;0,970100896227754
"90";0,392342835664749;0,181263228634938
"91";0,758475780487061;0,749595135158718
"92";0,491505414247513;0,482371994079282
"93";0,672142803668976;0,552510291578679
"94";0,377252876758575;0,36726049251926
"95";0,505257070064545;0,450105891369276
"96";0,3662029504776;0,372617450420268
"97";0,241297349333763;0,207798684634326
"98";0,581992089748383;0,611685576471548
"99";0,857923090457916;0,86321171952689
"100";0,437876462936401;0,436028439915995
"101";0,0595504119992256;0,0320169436157205
"102";0,353244662284851;0,315559992912919
"103";0,414788275957108;0,337112242110682
"104";0,542888581752777;0,495951164717856
"105";0,433913677930832;0,492836676039284
"106";0,376013070344925;0,360533209431499
"107";0,784607172012329;0,722063067698096
"108";0,517366766929626;0,667372658960325
"109";0,701248526573181;0,67036253071789
"110";0,934422194957733;0,933972902304047
"111";0,405988693237305;0,480005007599477
"112";0,499384939670563;0,458826472127232
"113";0,51250833272934;0,493335006685811
"114";0,177286505699158;0,165441638605747
"115";0,11265990883112;0,129562729028597
"116";0,399137526750565;0,361529845808642
"117";0,176688507199287;0,186993900261465
"118";0,769269466400146;0,798430292722818
"119";0,714498817920685;0,705992293658709
"120";0,402776122093201;0,5845272351944
"121";0,641369581222534;0,58390434991664
"122";0,217677757143974;0,196835672027798
"123";0,394348978996277;0,315809152007204
"124";0,28938028216362;0,287031289075154
"125";0,240737527608871;0,207798684634326
"126";0,421197414398193;0,515385598988055
"127";0,584724068641663;0,523981562825005
"128";0,532201707363129;0,442008245720898
"129";0,398173570632935;0,339105514864969
"130";0,395835071802139;0,392051822400693
"131";0,584183216094971;0,480877051971522
"132";0,442182600498199;0,43403511732989
"133";0,641675651073456;0,644948290642788
"134";0,651048600673676;0,552510291578679
"135";0,499813258647919;0,518375483203575
"136";0,270215213298798;0,291765299408628
"137";0,680010080337524;0,733898137134624
"138";0,271909862756729;0,307836073448015
"139";0,421327501535416;0,46430794728561
"140";0,164448395371437;0,214152241538613
"141";0,605536460876465;0,709729667615041
"142";0,522005379199982;0,498567322749902
"143";0,865995526313782;0,707113509582995
"144";0,407386630773544;0,297371391488013
"145";0,862429678440094;0,895228650684656
"146";0,354049891233444;0,457456084650706
"147";0,0828225165605545;0,0713840805128711
"148";0,343650788068771;0,150367513401458
"149";0,0400926992297173;0,0123333751671453
"150";0,303036659955978;0,361529845808642
"151";0,426614195108414;0,447116007153756
"152";0,14821369946003;0,167185752265747
"153";0,124099776148796;0,151613308872887
"154";0,189935311675072;0,194717819726369
