"";"pred";"obs"
"1";0,658812284469604;0,658153747555843
"2";0,394941538572311;0,386570347242316
"3";0,541223108768463;0,59100537164583
"4";0,806016504764557;0,809517872418534
"5";0,396687418222427;0,431792735313136
"6";0,774913132190704;0,772019491018301
"7";0,309023648500443;0,283418469750055
"8";0,108474157750607;0,100411114997162
"9";0,60733836889267;0,666500602130325
"10";0,535021245479584;0,522611187806433
"11";0,175578340888023;0,158963502154317
"12";0,140530228614807;0,0490843415742953
"13";0,813105821609497;0,792076810566259
"14";0,246715128421783;0,271583400313527
"15";0,527638137340546;0,547028816420302
"16";0,261141061782837;0,293509400610674
"17";0,271037995815277;0,251650697686575
"18";0,841188848018646;0,859225174018318
"19";0,506328165531158;0,501930982980715
"20";0,287804752588272;0,25551265119005
"21";0,784029006958008;0,783231575513431
"22";0,600826025009155;0,669864200071364
"23";0,784029006958008;0,783231575513431
"24";0,174243479967117;0,214401413090854
"25";0,253459125757217;0,274947060544339
"26";0,641040802001953;0,658652078202369
"27";0,613714993000031;0,630123349448694
"28";0,258719563484192;0,23346207134576
"29";0,470058679580688;0,451849992571322
"30";0,701450347900391;0,703251531163611
"31";0,357818573713303;0,288775390277199
"32";0,568866968154907;0,573937998603164
"33";0,517947971820831;0,484240712202335
"34";0,366919428110123;0,385449118860075
"35";0,306913077831268;0,325650923773537
"36";0,314408421516418;0,305593641599443
"37";0,441733628511429;0,445745632135185
"38";0,6276535987854;0,648436555336653
"39";0,411351472139359;0,423819594464173
"40";0,353481233119965;0,329762048829253
"41";0,470674723386765;0,505668356937046
"42";0,183476358652115;0,16643827498289
"43";0,622466564178467;0,638470204023177
"44";0,138122498989105;0,184876047960036
"45";0,460108816623688;0,434782619528656
"46";0,84968513250351;0,967484738195708
"47";0,424425274133682;0,361529845808642
"48";0,515178680419922;0,525601109395817
"49";0,474156856536865;0,468543664346422
"50";0,0820239707827568;0,0671483759100131
"51";0,23323966562748;0,171670628420845
"52";0,168232560157776;0,143141899667171
"53";0,693301856517792;0,700012475395851
"54";0,517851889133453;0,462439291452331
"55";0,361275643110275;0,369253765273546
"56";0,303292036056519;0,28815248008353
"57";0,531173884868622;0,480877051971522
"58";0,316093415021896;0,343839550114353
"59";0,156979158520699;0,122710853935738
"60";0,214310437440872;0,243303868028002
"61";0,268961697816849;0,241933480551476
"62";0,813441693782806;0,807026318849541
"63";0,86781257390976;0,760807319317486
"64";0,877686619758606;0,933972902304047
"65";0,699068427085876;0,662514006789934
"66";0,53712671995163;0,591379097829304
"67";0,153922259807587;0,164320422681461
"68";0,207141175866127;0,232216263416376
"69";0,406754851341248;0,377849766484359
"70";0,377378910779953;0,385822845043549
"71";0,776518881320953;0,815622332518309
"72";0,426317721605301;0,502180142075001
"73";0,825473308563232;0,816494389348309
"74";0,135166049003601;0,125077865331453
"75";0,491656243801117;0,527096051503577
"76";0,256562739610672;0,291516140314343
"77";0,43993803858757;0,461567234622331
"78";0,475394278764725;0,526722337778057
"79";0,671305954456329;0,667870939775033
"80";0,378814339637756;0,361903571992116
"81";0,276489019393921;0,27345211843658
"82";0,877010643482208;0,889124190584881
"83";0,263875484466553;0,266724810432909
"84";0,292257487773895;0,327644196527824
"85";0,363309860229492;0,363896869662311
"86";0,399491101503372;0,443378583365606
"87";0,675914168357849;0,642456749531749
"88";0,508943498134613;0,490718848653765
"89";0,355641394853592;0,365142640217831
"90";0,197035104036331;0,173788480722274
"91";0,624164760112762;0,593746146598882
"92";0,461033970117569;0,437274210471514
"93";0,479096382856369;0,490095913544186
"94";0,531816601753235;0,547153371051535
"95";0,369266152381897;0,323533071472108
"96";0,493686974048615;0,497072393100097
"97";0,452771365642548;0,411237085118652
"98";0,0918954610824585;0,0706366032300138
"99";0,57815021276474;0,578796588483782
"100";0,577072858810425;0,558116383658064
"101";0,610480606555939;0,602591281988072
"102";0,116533823311329;0,141771524648599
"103";0,539212465286255;0,527843553702343
"104";0,489044040441513;0,462065515437038
"105";0,169778481125832;0,163074627210032
"106";0,424790889024734;0,39952663260313
"107";0,264687210321426;0,267472275257812
"108";0,381898552179337;0,387068677888842
"109";0,480440676212311;0,513766052417243
"110";0,464661568403244;0,417715234028036
"111";0,42973917722702;0,32727047034435
"112";0,154407188296318;0,076741001040015
"113";0,499850779771805;0,478136289476424
"114";0,548396646976471;0,522860346900719
"115";0,534410357475281;0,601345449142779
"116";0,0582229904830456;0,0773638987757294
"117";0,639540612697601;0,605581166203592
"118";0,417517572641373;0,391179778028648
"119";0,331859350204468;0,31257008378149
"120";0,51315176486969;0,441883641257846
"121";0,630898654460907;0,615422962885834
"122";0,45887479186058;0,480005007599477
"123";0,724185585975647;0,672854134118703
"124";0,358998745679855;0,310078480380677
"125";0,86219322681427;0,741995770325047
"126";0,348184019327164;0,339603845511495
"127";0,226097479462624;0,295627252912103
"128";0,106896162033081;0,121091319822881
"129";0,35357666015625;0,254391435265764
"130";0,12260877341032;0,119970103898595
"131";0,235216274857521;0,295627252912103
"132";0,580825686454773;0,60956769925421
"133";0,44562166929245;0,460446018698045
"134";0,472808480262756;0,355300868451498
"135";0,313854575157166;0,29550267336496
"136";0,951644480228424;0,989410763408765
"137";0,422995418310165;0,347452344523542
"138";0,373935669660568;0,374610723174554
"139";0,697522580623627;0,683817146725231
"140";0,803368449211121;0,821851309875453
"141";0,167782917618752;0,105020558241449
"142";0,131058365106583;0,115236081107165
"143";0,501553595066071;0,495826610086623
"144";0,495616734027863;0,483617826924575
"145";0,351002156734467;0,350193119476594
"146";0,129779502749443;0,139404513252884
"147";0,774913132190704;0,772019491018301
"148";0,542208731174469;0,577301596544203
"149";0,535973727703094;0,561480043888876
"150";0,623123109340668;0,626385975492363
"151";0,253079295158386;0,259250025146382
"152";0,372993230819702;0,378597256225171
"153";0,079080156981945;0,0566836939500111
"154";0,2977055311203;0,290021198206583
