"";"pred";"obs"
"1";0,24021178483963;0,229226366742902
"2";0,334117650985718;0,377476040300886
"3";0,359545946121216;0,351812641131497
"4";0,267788589000702;0,306341106424346
"5";0,696349143981934;0,519496699127861
"6";0,294971883296967;0,263984060395766
"7";0,491965800523758;0,515385598988055
"8";0,616719603538513;0,6324903359285
"9";0,466243654489517;0,488476416805193
"10";0,135220482945442;0,122710853935738
"11";0,769750237464905;0,783231575513431
"12";0,176983237266541;0,0621651940242978
"13";0,153063476085663;0,140650308724313
"14";0,271057516336441;0,176529218301463
"15";0,270111173391342;0,278186128770054
"16";0,24724155664444;0,198704390150851
"17";0,746076345443726;0,600473404770734
"18";0,127845048904419;0,105394296882878
"19";0,299111902713776;0,244051332852905
"20";0,552825033664703;0,60682698659093
"21";0,462928265333176;0,436402166099468
"22";0,202076256275177;0,164943320417175
"23";0,267098933458328;0,306341106424346
"24";0,4811832010746;0,403762337205988
"25";0,28084334731102;0,240687685080047
"26";0,449320197105408;0,437274210471514
"27";0,235168248414993;0,274822468539242
"28";0,436063647270203;0,431169800203558
"29";0,217413052916527;0,24903451473862
"30";0,384443640708923;0,261866208094337
"31";0,897634267807007;0,958888811732623
"32";0,583564043045044;0,556870563270725
"33";0,343606352806091;0,373738666344554
"34";0,571058630943298;0,610439805916029
"35";0,356139481067657;0,40164445998865
"36";0,834665238857269;0,80067272457139
"37";0,512690126895905;0,513890656880295
"38";0,598381519317627;0,630746234726454
"39";0,122674912214279;0,127320297180025
"40";0,613332748413086;0,593496975046642
"41";0,393863379955292;0,451351711756614
"42";0,266464829444885;0,289522867560057
"43";0,296673268079758;0,317677845214348
"44";0,238252580165863;0,229724684931473
"45";0,201255902647972;0,162077990832889
"46";0,622928202152252;0,952659834375479
"47";0,192885592579842;0,162077990832889
"48";0,155976355075836;0,135417967744312
"49";0,298354893922806;0,263984060395766
"50";0,383303999900818;0,423819594464173
"51";0,328660100698471;0,318176175860874
"52";0,395194977521896;0,366139276594974
"53";0,568532705307007;0,535318301615007
"54";0,48619532585144;0,471159872210287
"55";0,8837770819664;0,933972902304047
"56";0,431684017181396;0,511523608110717
"57";0,441140621900558;0,509779506908671
"58";0,611412703990936;0,60682698659093
