"";"pred";"obs"
"1";0,152817949652672;0,229226366742902
"2";0,34462383389473;0,377476040300886
"3";0,372829496860504;0,351812641131497
"4";0,249026998877525;0,306341106424346
"5";0,765540182590485;0,519496699127861
"6";0,334386169910431;0,263984060395766
"7";0,457755029201508;0,515385598988055
"8";0,605393707752228;0,6324903359285
"9";0,461485028266907;0,488476416805193
"10";0,133292436599731;0,122710853935738
"11";0,765281021595001;0,783231575513431
"12";0,153234377503395;0,0621651940242978
"13";0,120677545666695;0,140650308724313
"14";0,208837300539017;0,176529218301463
"15";0,258227497339249;0,278186128770054
"16";0,33000847697258;0,198704390150851
"17";0,703063666820526;0,600473404770734
"18";0,141477212309837;0,105394296882878
"19";0,178328588604927;0,244051332852905
"20";0,572742581367493;0,60682698659093
"21";0,391090035438538;0,436402166099468
"22";0,1975367218256;0,164943320417175
"23";0,245327785611153;0,306341106424346
"24";0,505528092384338;0,403762337205988
"25";0,277723759412766;0,240687685080047
"26";0,517675459384918;0,437274210471514
"27";0,290353238582611;0,274822468539242
"28";0,427051812410355;0,431169800203558
"29";0,210803657770157;0,24903451473862
"30";0,318575948476791;0,261866208094337
"31";0,888010442256927;0,958888811732623
"32";0,569381713867188;0,556870563270725
"33";0,341933310031891;0,373738666344554
"34";0,577095150947571;0,610439805916029
"35";0,377938151359558;0,40164445998865
"36";0,800563037395477;0,80067272457139
"37";0,468844503164291;0,513890656880295
"38";0,648859977722168;0,630746234726454
"39";0,103881999850273;0,127320297180025
"40";0,580602645874023;0,593496975046642
"41";0,370638221502304;0,451351711756614
"42";0,269151091575623;0,289522867560057
"43";0,334308445453644;0,317677845214348
"44";0,238813892006874;0,229724684931473
"45";0,228189215064049;0,162077990832889
"46";0,62345165014267;0,952659834375479
"47";0,159697979688644;0,162077990832889
"48";0,165436998009682;0,135417967744312
"49";0,297143876552582;0,263984060395766
"50";0,370938539505005;0,423819594464173
"51";0,288108646869659;0,318176175860874
"52";0,35270431637764;0,366139276594974
"53";0,600517451763153;0,535318301615007
"54";0,48314967751503;0,471159872210287
"55";0,863426625728607;0,933972902304047
"56";0,414114475250244;0,511523608110717
"57";0,467794358730316;0,509779506908671
"58";0,604963481426239;0,60682698659093
"59";0,216769009828568;0,234583287270046
"60";0,789019227027893;0,920767408017127
"61";0,35724276304245;0,382085471087217
"62";0,561077892780304;0,454341595972134
"63";0,261754840612411;0,335118981814351
"64";0,608591437339783;0,54690421195725
"65";0,485072046518326;0,472903973412333
"66";0,573631048202515;0,566712359952968
"67";0,319358497858047;0,310203072385775
"68";0,462979584932327;0,461567234622331
"69";0,620227992534637;0,60657781503869
"70";0,477999627590179;0,511399053479483
"71";0,487019151449203;0,476267621185191
"72";0,545241236686707;0,418961004583556
"73";0,744596838951111;0,869191475499974
"74";0,558602392673492;0,517752585467861
"75";0,470273226499557;0,444375244658658
"76";0,273904800415039;0,36813254934926
"77";0,380490601062775;0,370997903849456
"78";0,29785481095314;0,260620412622908
"79";0,196213498711586;0,262489105830051
"80";0,304103642702103;0,284664265221484
"81";0,425512790679932;0,435280937717228
"82";0,40301576256752;0,460570573329278
"83";0,393825232982635;0,392051822400693
"84";0,385976582765579;0,387068677888842
"85";0,449021428823471;0,466550391592136
"86";0,243972480297089;0,270835935488624
"87";0,261308789253235;0,306590277976586
"88";0,699533820152283;0,701133703778091
"89";0,452697694301605;0,499439379579902
"90";0,48462787270546;0,502927644273767
"91";0,357634246349335;0,315809152007204
"92";0,530658781528473;0,554005233686439
"93";0,483761727809906;0,58390434991664
"94";0,428644061088562;0,274199583261482
"95";0,21563757956028;0,216270106297997
"96";0,888010442256927;0,958888811732623
"97";0,533393263816833;0,546530485773776
"98";0,394180029630661;0,402890230544169
"99";0,3311567902565;0,198828969697994
"100";0,307791024446487;0,357543312758024
"101";0,394519776105881;0,397035029202318
"102";0,488121122121811;0,425065427309466
"103";0,28289133310318;0,294506036987817
"104";0,528012573719025;0,570823509924592
"105";0,418716847896576;0,507412507970911
"106";0,363820850849152;0,340351322794352
"107";0,471903175115585;0,450105891369276
"108";0,231962412595749;0,244425083952288
"109";0,456761687994003;0,457580689113758
"110";0,191524803638458;0,122710853935738
"111";0,624541878700256;0,841036472929774
"112";0,620684623718262;0,730285317809526
"113";0,273993462324142;0,368007994718026
"114";0,328630775213242;0,284664265221484
"115";0,650519669055939;0,647689065595841
"116";0,387277483940125;0,400647848527416
"117";0,584300935268402;0,624268098275024
"118";0,732356786727905;0,722063067698096
"119";0,410007119178772;0,460570573329278
"120";0,430456012487411;0,502180142075001
"121";0,474669426679611;0,516631369543575
"122";0,384373396635056;0,350317699023737
"123";0,21563757956028;0,216270106297997
"124";0,156381487846375;0,139404513252884
"125";0,182321786880493;0,298118856312915
"126";0,408275455236435;0,388812779090888
"127";0,280455321073532;0,341223367166398
"128";0,55842924118042;0,678958556844613
"129";0,135470420122147;0,0923134444328752
"130";0,445787727832794;0,431543563760896
"131";0,66711688041687;0,600224233218493
"132";0,416305541992188;0,47776256329295
"133";0,721515774726868;0,568581065618066
"134";0,0725747495889664;0,0666500577214416
"135";0,114029884338379;0,0959262513000187
"136";0,648386836051941;0,677837340920327
"137";0,178002446889877;0,0832191374914448
"138";0,387022644281387;0,407998041808846
"139";0,162967771291733;0,206552889162897
"140";0,323391109704971;0,332129072682922
"141";0,309956163167953;0,284664265221484
"142";0,420438081026077;0,43403511732989
"143";0,406860619783401;0,283667628844341
"144";0,215596139431;0,195465309467181
"145";0,771793961524963;0,741622056599528
"146";0,310950458049774;0,327644196527824
"147";0,446197748184204;0,443254028734372
"148";0,140282988548279;0,126199081255739
"149";0,310736566781998;0,272953787790053
"150";0,231617346405983;0,231593378138617
"151";0,813373804092407;0,824342863444447
"152";0,642270505428314;0,630123349448694
"153";0,67411082983017;0,678709385292373
